id,source,url,brand,name,category,is_ai,is_available,price,price_segment,cpu_brand,cpu_family,gpu_type,gpu_model,ram_gb,ram_type,storage_gb,storage_type,screen_size_inches,screen_res,screen_hz,os_family,weight_kg,battery_wh,avg_rating,review_count,satisfied_count
tgdd_asus-vivobook-go-15-e1504fa-r5-40-bq350w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-vivobook-go-15-e1504fa-r5-40-bq350w,Asus,"Laptop Asus Vivobook Go 15 E1504FA - BQ350W (R5 40, 16GB, 512GB, Full HD, Win11)",Office,False,True,17590000,Mainstream,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,42.0,0.0,0,0
tgdd_hp-15-fd0234tu-i5-9q969pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa?utm_flashsale=1,HP,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",Office,False,True,16590000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.59,41.0,4.9,10886,10800
tgdd_asus-vivobook-s14-m3407ga-r7-ai-445-sf030w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-vivobook-s14-m3407ga-r7-ai-445-sf030w,Asus,"Laptop Asus Vivobook S14 M3407GA - SF030W (R7 AI 445, 16GB, 512GB, WUXGA OLED, Win11)",Office,True,True,27590000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,70.0,5.0,2,2
tgdd_msi-gaming-sword-16-hx-b14vfkg-i7-045vn,The Gioi Di Dong,https://www.thegioididong.com/laptop/msi-gaming-sword-16-hx-b14vfkg-i7-045vn,MSI,"Laptop MSI Gaming Sword 16 HX B14VFKG - 045VN (i7 14700HX, 16GB, 1TB, RTX 4060 8GB, QHD+ 240Hz, Win11)",Gaming,False,True,38990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.3,65.0,4.9,218,217
tgdd_dell-inspiron-15-3530-i5-71070372,The Gioi Di Dong,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71070372,Dell,"Laptop Dell Inspiron 15 3530 - 71070372 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Office,False,True,16790000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.66,41.0,5.0,3180,3100
tgdd_acer-aspire-5-a515-58m-79r7-i7-nxkq8sv007,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58m-79r7-i7-nxkq8sv007,Acer,"Laptop Acer Aspire 5 A515 58M 79R7 - NX.KQ8SV.007 (i7 13620H, 16GB, 512GB, Full HD, Win11)",Office,False,True,18990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",4K,60 - 90,Windows,1.7,50.0,4.9,452,451
tgdd_hp-pavilion-15-eg3091tu-i7-8c5l2pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3091tu-i7-8c5l2pa,HP,"Laptop HP Pavilion 15 eg3091TU - 8C5L2PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",Office,False,True,22290000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.69,41.0,4.9,2953,2900
tgdd_hp-pavilion-15-eg3098tu-i3-8c5l9pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3098tu-i3-8c5l9pa?utm_flashsale=1,HP,Laptop HP Pavilion 15 eg3098TU i3 1315U/8GB/256GB/Win11 (8C5L9PA),Office,False,True,13990000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,256.0,SSD,"15.6"" - 16.0""",4K,60 - 90,Windows,1.68,41.0,5.0,369,369
tgdd_lenovo-ideapad-5-2in1-14irh9-i5-83kx003wvn,The Gioi Di Dong,https://www.thegioididong.com/laptop/lenovo-ideapad-5-2in1-14irh9-i5-83kx003wvn,Lenovo,"Laptop Lenovo IdeaPad 5 2in1 14IRH9 - 83KX003WVN (i5 13420H, 16GB, 512GB, WUXGA OLED, Cảm ứng, Win11)",Office,False,False,19790000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",4K,60 - 90,Windows,1.5,57.0,5.0,607,607
tgdd_hp-omnibook-7-16-az0040tu-core-9-270h-c2dr3pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0040tu-core-9-270h-c2dr3pa,HP,"Laptop HP OmniBook 7 16 az0040TU - C2DR3PA (Core 9 270H, 32GB, 512GB, WUXGA, OfficeH24+365, Win11)",Office,False,True,38090000,Mid-high,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,1.9,70.0,5.0,5,5
tgdd_lenovo-gaming-loq-15arp10e-r7-7735hs-83s0000evn,The Gioi Di Dong,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15arp10e-r7-7735hs-83s0000evn,Lenovo,"Laptop Lenovo Gaming LOQ 15ARP10E - 83S0000EVN (R7 7735HS, 16GB, 1TB, RTX 4050 6GB, Full HD, 144Hz, Win11)",Gaming,False,True,28990000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.8,57.5,5.0,132,132
tgdd_asus-zenbook-14-um3406ga-r7-ai-445-qd075ws,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-zenbook-14-um3406ga-r7-ai-445-qd075ws,Asus,"Laptop Asus Zenbook 14 UM3406GA - QD075WS (R7 AI 445 ,16GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",Office,True,True,28990000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.2,75.0,5.0,2,2
tgdd_dell-inspiron-15-3520-i7-1255-71069748,The Gioi Di Dong,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-1255-71069748,Dell,"Laptop Dell Inspiron 15 3520 - 71069748 (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Office,False,True,18290000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.9,54.0,5.0,291,291
tgdd_msi-venture-a14-ai-a3hmg-r5-ai-340-004vn,The Gioi Di Dong,https://www.thegioididong.com/laptop/msi-venture-a14-ai-a3hmg-r5-ai-340-004vn,MSI,"Laptop MSI Venture A14 AI+ A3HMG - 004VN (R5 AI 340, 16GB, 512GB, 2.8K OLED 120Hz, Win11)",Office,True,True,25490000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.625,75.0,5.0,3,3
tgdd_asus-k3605vc-i5-rp364w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-k3605vc-i5-rp364w,Asus,"Laptop Asus Gaming Vivobook K3605VC - RP364W (i5 13420H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11)",Gaming,False,True,20090000,Mainstream,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.8,50.0,5.0,2749,2700
tgdd_lenovo-thinkbook-14-g8-core-7-240h-21sg007tvn,The Gioi Di Dong,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-g8-core-7-240h-21sg007tvn,Lenovo,"Laptop Lenovo ThinkBook 14 G8 - 21SG007TVN (Core 7 240H, 16GB, 512GB, WUXGA, Win11)",Office,False,True,24190000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.36,45.0,5.0,14,14
tgdd_acer-aspire-go-15-ag15-72p-500w-core-5-120u-nx-jrrsv-007,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-aspire-go-15-ag15-72p-500w-core-5-120u-nx-jrrsv-007,Acer,"Laptop Acer Aspire Go 15 AG15-72P-500W - NX.JRRSV.007 (Core 5 120U, 16GB, 512GB, Full HD, Win11)",Office,False,True,18590000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",4K,60 - 90,Windows,1.53,55.0,0.0,0,0
tgdd_asus-vivobook-s14-s3407va-core-5-210h-ly146w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-vivobook-s14-s3407va-core-5-210h-ly146w,Asus,"Laptop Asus Vivobook S14 S3407VA - LY146W (Core 5 210H, 16GB, 512GB, WUXGA, Win11)",Office,False,True,20890000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",4K,60 - 90,Windows,1.4,70.0,5.0,432,432
tgdd_dell-inspiron-14-5441-x1p-64-100-5mnk1,The Gioi Di Dong,https://www.thegioididong.com/laptop/dell-inspiron-14-5441-x1p-64-100-5mnk1,Dell,"Laptop Dell Inspiron 14 5441 - 5MNK1 (X1P 64 100, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",Office,True,True,25990000,Mid-high,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.53,54.0,5.0,81,81
tgdd_macbook-air-13-inch-m5-24gb-512gb,The Gioi Di Dong,https://www.thegioididong.com/laptop/macbook-air-13-inch-m5-24gb-512gb,Apple,Laptop Macbook Air 13 inch M5 24GB/512GB,Office,False,False,35490000,Mid-high,Apple,Apple M-Series,Unified,Apple GPU,24.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,MacOS,1.23,53.8,0.0,0,0
tgdd_asus-gaming-v16-v3607vu-core-5-rp192w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vu-core-5-rp192w,Asus,"Laptop Asus Gaming V16 V3607VU - RP192W (Core 5 210H, 16GB, 512GB, RTX 4050 6GB, WUXGA 144Hz, Win11)",Gaming,False,True,25590000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.95,63.0,4.9,549,548
tgdd_acer-aspire-go-ag15-31p-30m4-i3-nxkrpsv004,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-aspire-go-ag15-31p-30m4-i3-nxkrpsv004,Acer,"Laptop Acer Aspire Go AG15 31P 30M4 - NX.KRPSV.004 (i3 N305, 8GB, 256GB, Full HD, Win11)",Office,False,True,10790000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,256.0,SSD,"15.6"" - 16.0""",4K,60 - 90,Windows,1.75,50.0,4.9,3195,3100
tgdd_hp-victus-15-fb3116ax-r7-7445hs-bx8u4pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-victus-15-fb3116ax-r7-7445hs-bx8u4pa,HP,"Laptop HP Gaming VICTUS 15 fb3116AX - BX8U4PA (R7 7445HS, 16GB, 512GB, RTX3050 6GB, Full HD 144Hz, Win11)",Gaming,False,True,25990000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.29,52.5,5.0,228,228
tgdd_acer-aspire-lite-14-al14-51p-35qd-i3-nxj84sv001,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-aspire-lite-14-al14-51p-35qd-i3-nxj84sv001,Acer,"Laptop Acer Aspire Lite 14 AL14 51P 35QD - NX.J84SV.001 (i3 1305U, 8GB, 512GB, Full HD+, Win11)",Office,False,True,11490000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",4K,60 - 90,Windows,1.46,58.0,4.9,1131,1100
tgdd_hp-victus-15-fb3115ax-r7-7445hs-bx9c9pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-victus-15-fb3115ax-r7-7445hs-bx9c9pa,HP,"Laptop HP Gaming VICTUS 15 fb3115AX - BX9C9PA (R7 7445HS, 16GB, 512GB, RTX4050 6GB, Full HD 144Hz, Win11)",Gaming,False,True,27990000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.29,70.0,5.0,116,116
tgdd_hp-15-fr0036tu-i5-13420h-bz7u2pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-15-fr0036tu-i5-13420h-bz7u2pa,HP,"Laptop HP 15 fr0036TU - BZ7U2PA (i5 13420H, 16GB, 512GB, Full HD, Win11)",Office,False,True,17790000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",4K,60 - 90,Windows,1.59,41.0,5.0,1564,1500
tgdd_acer-gaming-nitro-v-16s-ai-propanel-anv16s-41-r337-r7-260-nh-qzzsv-002,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-gaming-nitro-v-16s-ai-propanel-anv16s-41-r337-r7-260-nh-qzzsv-002,Acer,"Laptop Acer Gaming Nitro ProPanel ANV16S 41 R337 - NH.QZZSV.002 (R7 260, 16GB, 1TB, RTX 5050 8GB, FHD+ 180Hz, Win11)",Gaming,True,True,41690000,Mid-high,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,76.0,5.0,1,1
tgdd_hp-pavilion-15-eg3093tu-i5-8c5l4pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3093tu-i5-8c5l4pa,HP,"Laptop HP Pavilion 15 eg3093TU - 8C5L4PA (i5 1335U, 16GB, 512GB, Full HD, Win11)",Office,False,True,18990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.69,41.0,4.9,6208,6200
tgdd_lenovo-thinkpad-x1-2in1-gen-10-ultra-7-255u-21q0003jvn,The Gioi Di Dong,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-2in1-gen-10-ultra-7-255u-21q0003jvn,Lenovo,"Laptop Lenovo ThinkPad X1 2in1 Gen 10 - 21Q0003JVN (Ultra 7 255U, 32GB, 1TB, WUXGA, Cảm ứng, Win11Pro)",Office,True,True,61590000,Premium,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.22,57.0,5.0,1,1
tgdd_hp-15-fd1037tu-core-7-150u-9z2w5pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-15-fd1037tu-core-7-150u-9z2w5pa?utm_flashsale=1,HP,"Laptop HP 15 fd1037TU - 9Z2W5PA (Core 7 150U, 16GB, 1TB, Full HD, Win11)",Office,False,True,21790000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.65,41.0,5.0,89,89
tgdd_dell-15-dc15250-i5-dc5i5357w1,The Gioi Di Dong,https://www.thegioididong.com/laptop/dell-15-dc15250-i5-dc5i5357w1,Dell,"Laptop Dell 15 DC15250 - DC5I5357W1 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Office,False,True,16790000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",4K,120 - 165,Windows,1.65,41.0,5.0,2392,2300
tgdd_lenovo-ideapad-slim-5-oled-15arp10-r7-83j3002svn,The Gioi Di Dong,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-15arp10-r7-83j3002svn,Lenovo,"Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 - 83J3002SVN (R7 7735HS, 32GB, 512GB, WQXGA OLED 165Hz, Win11)",Office,False,True,24990000,Mainstream,AMD,AMD Ryzen,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.49,70.0,5.0,169,169
tgdd_asus-x1607ca-ultra-5-225h-mb980w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-x1607ca-ultra-5-225h-mb980w,Asus,"Laptop Asus VivoBook 16 X1607CA - MB980W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",Office,True,True,22690000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.88,42.0,0.0,0,0
tgdd_macbook-pro-14-inch-m5-16gb-512gb,The Gioi Di Dong,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m5-16gb-512gb,Apple,Laptop MacBook Pro 14 inch M5 16GB/512GB,Creator,False,True,41490000,Mid-high,Apple,Apple M-Series,Unified,Apple GPU,16.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,72.4,5.0,340,340
tgdd_hp-omnibook-5-ai-16-af1052tu-ultra-7-255u-c1mn6pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-omnibook-5-ai-16-af1052tu-ultra-7-255u-c1mn6pa,HP,"Laptop HP OmniBook 5 AI 16 af1052TU - C1MN6PA (Ultra 7 255U, 32GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",Office,True,True,28990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,1.77,59.16,5.0,34,34
tgdd_macbook-pro-14-inch-m5-pro-24gb-1tb,The Gioi Di Dong,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m5-pro-24gb-1tb,Apple,Laptop MacBook Pro 14 inch M5 Pro 24GB/1TB,Creator,False,False,59990000,Premium,Apple,Apple M-Series,Unified,Apple GPU,24.0,Unified,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.6,72.4,0.0,0,0
tgdd_asus-vivobook-14-x1404va-core-5-120u-eb260w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404va-core-5-120u-eb260w,Asus,"Laptop Asus Vivobook 14 X1404VA - EB260W (Core 5 120U, 16GB, 512GB, Full HD, Win11)",Office,False,True,20190000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,42.0,5.0,66,66
tgdd_asus-vivobook-14-m1407ga-r7-ai-445-ly270w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-vivobook-14-m1407ga-r7-ai-445-ly270w,Asus,"Laptop Asus Vivobook 14 M1407GA - LY270W (R7 AI 445, 16GB, 512GB, WUXGA, Win11)",Office,True,True,23990000,Mainstream,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.46,42.0,5.0,3,3
tgdd_asus-ux5406sa-ultra-7-pv140ws,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-ux5406sa-ultra-7-pv140ws,Asus,"Laptop Asus Zenbook S 14 UX5406SA - PV140WS (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, OfficeHS, Win11)",Office,True,True,41390000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,72.0,5.0,141,141
tgdd_acer-aspire-7-a715-59g-73lb-i7-12650h-nh-qx6sv-002,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-aspire-7-a715-59g-73lb-i7-12650h-nh-qx6sv-002,Acer,"Laptop Acer Gaming Aspire 7 A715 59G 73LB - NH.QX6SV.002 (i7 12650H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",Gaming,False,True,23690000,Mainstream,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.99,54.8,5.0,377,377
tgdd_hp-omnibook-x-flip-14-fk0092au-r5-ai-340-bz7p5pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-omnibook-x-flip-14-fk0092au-r5-ai-340-bz7p5pa,HP,"Laptop HP OmniBook X Flip 14 fk0092AU - BZ7P5PA (R5 AI 340, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",Office,True,True,27690000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,1.39,59.16,5.0,44,44
tgdd_acer-aspire-lite-15-al15-72p-581v-i5-13500h-nx-d4csv-001,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-72p-581v-i5-13500h-nx-d4csv-001,Acer,"Laptop Acer Aspire Lite 15 AL15 72P 581V - NX.D4CSV.001 (i5 13500H, 16GB, 512GB, Full HD, Win11)",Office,False,True,17490000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",4K,60 - 90,Windows,1.79,58.0,5.0,504,504
tgdd_acer-swift-go-14-41-r251-r5-nxkg3sv005,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-swift-go-14-41-r251-r5-nxkg3sv005,Acer,"Laptop Acer Swift Go 14 41 R251 - NX.KG3SV.005 (R5 7430U, 16GB, 1TB, Full HD, Win11)",Office,False,True,19990000,Mainstream,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR4 / LPDDR4,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.25,50.0,4.9,681,680
tgdd_asus-zenbook-14-um3406ka-r7-ai-350-pp590ws,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-zenbook-14-um3406ka-r7-ai-350-pp590ws,Asus,"Laptop Asus Zenbook 14 UM3406KA - PP590WS (R7 AI 350, 32GB, 1TB, 3K OLED 120Hz, OfficeH24+365, Win11)",Office,True,False,29090000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,75.0,5.0,104,104
tgdd_asus-gaming-v16-v3607vj-core-5-210h-rp071w,The Gioi Di Dong,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vj-core-5-210h-rp071w?utm_flashsale=1,Asus,"Laptop Asus Gaming V16 V3607VJ - RP071W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, WUXGA 144Hz, Win11)",Gaming,False,True,27490000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.95,63.0,4.9,54,53
tgdd_dell-latitude-3450-i5-l34501335u16512wn,The Gioi Di Dong,https://www.thegioididong.com/laptop/dell-latitude-3450-i5-l34501335u16512wn,Dell,"Laptop Dell Latitude 3450 - L3450-1335U-16512WN (i5 1335U, 16GB, 512GB, Full HD, Win11)",Office,False,True,17890000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,42.0,4.9,2149,2100
tgdd_hp-omnibook-5-16-ag1069au-r5-ai-340-bz7t1pa,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-omnibook-5-16-ag1069au-r5-ai-340-bz7t1pa,HP,"Laptop HP OmniBook 5 16 ag1069AU - BZ7T1PA (R5 AI 340, 16GB, 512GB, WUXGA, OfficeH24+365B, Win11)",Office,True,True,22990000,Mainstream,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.79,59.0,5.0,38,38
tgdd_hp-240-g10-i3-b73tjat,The Gioi Di Dong,https://www.thegioididong.com/laptop/hp-240-g10-i3-b73tjat,HP,"Laptop HP 240 G10 - B73TJAT (i3 1315U, 8GB, 512GB, Full HD, Win11)",Office,False,True,12890000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",4K,60 - 90,Windows,1.36,41.0,4.9,2703,2700
tgdd_acer-gaming-nitro-16-ai-propanel-an16s-61-r5f4-r7-ai-350-nh-qxfsv-001,The Gioi Di Dong,https://www.thegioididong.com/laptop/acer-gaming-nitro-16-ai-propanel-an16s-61-r5f4-r7-ai-350-nh-qxfsv-001,Acer,"Laptop Acer Gaming Nitro ProPanel AN16S 61 R5F4 - NH.QXFSV.001 (R7 AI 350, 16GB, 512GB, RTX 5060 8GB, Full HD+ 180Hz, Win11)",Gaming,True,True,48690000,Premium,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.18,76.0,0.0,0,0
tgdd_macbook-pro-16-inch-m5-max-36gb-2tb,The Gioi Di Dong,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m5-max-36gb-2tb,Apple,Laptop Macbook Pro 16 inch M5 Max 36GB/2TB,Creator,False,False,104990000,Premium,Apple,Apple M-Series,Unified,Apple GPU,,Unified,2048.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,MacOS,2.15,100.0,0.0,0,0
